layout_id,shape_mode,n_movable,n_fixed,fitness,baseline_time,improvement_percent,move_r1,proc_r1,total_r1,move_r2,proc_r2,total_r2,total_system_est,balance_teorico,symmetry_index,idle_time_estimated,avg_dist_r1,avg_dist_r2,max_dist_r1,max_dist_r2,std_dist_r1,std_dist_r2,pct_closer_r1,pct_closer_r2,geom_balance,centroid_x,centroid_y,centroid_dist_r1,centroid_dist_r2,var_x,var_y,radial_dispersion,total_time_real,total_wait_real,total_r1_real,total_r2_real,steps_r1,steps_r2,balance_real,error_dinamico,generated_at
4c349c28,2,7,2,0.3820112210920245,120.0,61.79887789079754,0.9362969901260534,31.0,31.936296990126053,0.8589225439074488,13.0,13.858922543907449,45.7952195340335,18.077374446218606,0.39474370098355127,18.077374446218606,0.36911049769885884,0.41661007183187027,0.803745139954202,0.7706015755198705,0.19249874676191672,0.21447639056659562,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.4823738292664665,0.8829402299583424,0.23827249888615512,0.3209977114735806,0.01975261215946276,0.09677193113149217,0.3089237429630508,166.456,44.0,86.40400000000001,80.05199999999999,32,32,6.352000000000018,120.6607804659665,2026-02-26T21:48:00.815643
8ecfa538,3,8,1,0.3847852135589399,120.0,61.52147864410601,1.011791254272226,31.0,32.011791254272225,0.9347622118812898,13.0,13.93476221188129,45.94655346615352,18.077029042390933,0.3934360181271781,18.077029042390933,0.37135315334665353,0.47519816223548045,0.6633254004632024,0.8478822457681573,0.15874332371592664,0.24967060982424202,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.4974617413599648,0.8113217277480869,0.16508294706647883,0.39025437715579603,0.0301184937560259,0.10573173415670284,0.3573135251390694,173.112,44.0,78.818,94.294,32,32,15.475999999999999,127.16544653384648,2026-02-26T21:49:50.811437
3f6b60a2,3,8,1,0.38293542027952693,120.0,61.7064579720473,0.851027288312725,31.0,31.851027288312725,0.8591659159652216,13.0,13.859165915965221,45.71019320427794,17.991861372347504,0.39360720467625754,17.991861372347504,0.4433628963650138,0.4055554440242417,0.8190359818572136,0.7827487068188016,0.23500608072718462,0.17818115959774383,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6882350483172495,0.9755225200351177,0.36085775081656435,0.27320970752475127,0.01605782572528556,0.10552237380225082,0.3164496726132383,139.411,44.0,74.60900000000001,64.80199999999999,32,32,9.807000000000016,93.70080679572206,2026-02-26T21:50:35.098394
5fa075bc,3,8,1,0.32902492362713587,140.0,67.09750763728641,0.9433389961122116,31.0,31.94333899611221,0.9007679691547227,13.0,13.900767969154723,45.84410696526693,18.04257102695749,0.39356358366031996,18.04257102695749,0.42436244262325823,0.4944361661019351,0.7721935733188461,0.8306512604178209,0.20795601554168128,0.2270850072913674,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6503667254528405,0.8589040583845903,0.2398613569930087,0.3608864175270084,0.030752379007719582,0.13504333752290298,0.3864054246484344,151.149,44.0,81.276,69.87299999999999,32,32,11.403000000000006,105.30489303473307,2026-02-26T21:55:16.522055
406b5220,3,8,1,0.32891693853148946,140.0,67.10830614685106,0.8655594116383389,31.0,31.86555941163834,0.9613211536885455,13.0,13.961321153688546,45.82688056532689,17.904238257949793,0.3906929303736273,17.904238257949793,0.4275256485739434,0.4337898976279566,0.7470250913866857,0.7650144331721187,0.2257838989390753,0.22470971135133375,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.47624663162003056,0.9205349268627534,0.27632153029890355,0.2850704624434091,0.026708732516616915,0.1306942285853567,0.3845231933828754,172.245,44.0,75.95400000000001,96.291,32,32,20.33699999999999,126.41811943467312,2026-02-26T21:56:25.779567
3c29d11e,3,8,1,0.3277890369869845,140.0,67.22109630130156,0.8297056113543528,31.0,31.829705611354353,0.8564612300687989,13.0,13.856461230068799,45.68616684142315,17.973244381285554,0.39340670544041806,17.973244381285554,0.4015956425533119,0.36718607433816497,0.7022448686399493,0.7704663818918802,0.1883467905367641,0.19475681040884973,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.52586762320746,0.9468161320316418,0.2968902232410883,0.25327072357723707,0.02811825896806503,0.08049150999909883,0.2930685333149242,157.194,44.0,72.388,84.80600000000001,32,32,12.418000000000006,111.50783315857683,2026-02-26T21:57:05.112966
6e5e1a71,3,8,1,0.33128109136175027,140.0,66.87189086382497,1.0112538170073961,31.0,32.01125381700739,1.1214854087530102,13.0,14.12148540875301,46.1327392257604,17.889768408254383,0.3877889912564477,17.889768408254383,0.4347659911788974,0.3783096180040721,0.7480235061834097,0.726196288589601,0.23784677017555148,0.17920953384790717,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5757173317928389,0.9889621173384905,0.3417060941187396,0.215417561228293,0.027485936294206335,0.10134356211661939,0.33714410209279166,158.193,44.0,79.35600000000001,78.837,32,32,0.5190000000000055,112.06026077423961,2026-02-26T21:59:29.874571
fe7fc456,3,8,1,0.33119500343698743,140.0,66.88049965630125,1.1053647852322825,31.0,32.10536478523228,1.039616951181152,13.0,14.039616951181152,46.144981736413435,18.06574783405113,0.39149972877322176,18.06574783405113,0.41676492681888533,0.4247246195637882,0.75097194043203,0.7418584268463293,0.22505572781950037,0.2088710525920233,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6144203380098411,0.9252954234329196,0.2872255419400529,0.28665928585438416,0.023471608499185087,0.11837296440877372,0.3490033066905555,146.677,44.0,80.69300000000001,65.984,32,32,14.709000000000017,100.53201826358656,2026-02-26T22:01:47.884226
8a3b9b53,1,6,3,0.3301335389478861,200.0,66.98664610521139,1.2961842690124492,36.0,37.29618426901245,0.6984345166798911,8.0,8.69843451667989,45.99461878569234,28.59774975233256,0.621762947652227,28.59774975233256,0.3766403007232918,0.4634808723681025,0.7376042673360381,0.8092989893668162,0.18528227513925638,0.24074543075596044,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.6634959013855293,0.8371950510261278,0.22847738029941148,0.385729642599245,0.01105276373648291,0.11293276056474595,0.31847509293121196,154.835,44.0,93.301,61.53399999999999,39,25,31.76700000000001,108.84038121430767,2026-02-26T22:04:28.678519
cf384b44,2,5,4,0.36332515710997215,125.0,63.667484289002786,0.7756570714001589,31.0,31.775657071400158,0.6146485638364287,13.0,13.614648563836429,45.39030563523659,18.16100850756373,0.40010764971508145,18.16100850756373,0.43309094780210455,0.43892458683268987,0.803745139954202,0.77063860354683,0.2180366528344489,0.203474089675672,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.7004827388630865,0.9259556845016221,0.32306305942447633,0.3214319327834719,0.008079325874788554,0.12265868480788399,0.3174356364347334,139.004,44.0,74.285,64.719,32,32,9.566000000000003,93.6136943647634,2026-02-26T22:07:40.096380
82f084d3,2,5,4,0.3661019692567137,125.0,63.38980307432863,0.9412490781136651,31.0,31.941249078113664,0.7906533679362187,13.0,13.790653367936219,45.73190244604989,18.150595710177445,0.39689133273188837,18.150595710177445,0.44641374619749946,0.442032068553296,0.803745139954202,0.8134854543296575,0.20737395890250343,0.2252421457237988,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6991070853231506,0.9215116525320143,0.31855376051859885,0.32452069357026386,0.010486781999331594,0.13032591128511017,0.3309923005062584,136.625,44.0,67.19200000000001,69.43299999999999,32,32,2.2409999999999854,90.89309755395011,2026-02-26T22:08:16.499075
34c50811,2,5,4,0.36468108171439995,125.0,63.531891828560006,0.7592385867041941,31.0,31.759238586704193,0.7905202312981852,13.0,13.790520231298185,45.549758818002374,17.968718355406008,0.39448547745777157,17.968718355406008,0.44572526387525424,0.4342011599836422,0.803745139954202,0.8361766630922564,0.20904693432685068,0.219840476937516,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.7016698691363633,0.9300101354335132,0.32714541196402047,0.31861100356429023,0.010053165163047616,0.12529434587596325,0.32105675421317537,133.565,44.0,64.20400000000001,69.36099999999999,32,32,5.156999999999982,88.01524118199762,2026-02-26T22:12:04.002739
2b13a91d,2,5,4,0.36510986729333306,125.0,63.489013270666696,0.8192874174269058,31.0,31.819287417426906,0.7903526040475862,13.0,13.790352604047586,45.60964002147449,18.028934813379323,0.3952878120697887,18.028934813379323,0.43869214036285414,0.4341849010843289,0.803745139954202,0.7905666295702892,0.2124446887354951,0.2187882067725507,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6794563355999286,0.926089756396097,0.3127646370033144,0.31084238147992027,0.01088934213474083,0.12887247949350772,0.33015438625548765,134.129,44.0,64.68,69.44900000000001,32,32,4.7690000000000055,88.5193599785255,2026-02-26T22:12:44.906751
bb88135a,3,6,3,0.37116462653716537,125.0,62.88353734628347,1.171157128409221,31.0,32.17115712840922,0.8700265874116682,13.0,13.870026587411669,46.04118371582089,18.30113054099755,0.3974947875788178,18.30113054099755,0.38998513034496446,0.3747961685677008,0.803745139954202,0.7114524314360006,0.20053472525327704,0.177644726850578,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5037163755896802,0.9434297827015831,0.29483814951680287,0.2581797308828701,0.02628942127956549,0.07908362223252814,0.29530770334431977,164.857,44.0,80.15299999999999,84.70400000000001,32,32,4.551000000000016,118.8158162841791,2026-02-26T22:15:05.230468
dfeed6af,3,6,3,0.36998486872994385,125.0,63.001513127005616,1.0372342538084125,31.0,32.037234253808414,0.8501346648039583,13.0,13.850134664803958,45.887368918612374,18.187099589004454,0.3963421747117775,18.187099589004454,0.44129698996355204,0.42615906128973813,0.803745139954202,0.769357415894927,0.22719574260711922,0.22570249818089733,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6202463235201793,0.9375525232774934,0.30064243036298344,0.27672747483637866,0.017575589314481284,0.13839947856064902,0.3630105431813927,148.994,44.0,70.12100000000001,78.873,32,32,8.751999999999995,103.10663108138763,2026-02-26T22:15:48.286954
d9fd4260,3,6,3,0.3681819828618137,125.0,63.18180171381863,0.6842657071933919,31.0,31.684265707193394,0.9670832051071755,13.0,13.967083205107176,45.65134891230057,17.717182502086217,0.3880976778171914,17.717182502086217,0.38425498161682664,0.41747907066352974,0.803745139954202,0.7864215169214892,0.1766805422907704,0.22007432115523454,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6294005249053782,0.885133112406806,0.2543173062869484,0.32944023529247735,0.018807917605852455,0.09538269503860657,0.30557357928991746,143.09,44.0,66.158,76.932,32,32,10.774000000000001,97.43865108769944,2026-02-26T22:17:06.099628
b6c37268,1,6,3,1.3883061178495517,125.0,-38.830611784955174,2.264021735778727,44.0,46.26402173577873,1.616561727494283,17.0,18.616561727494283,64.88058346327301,27.647460008284444,0.4261284121147717,27.647460008284444,0.2940696682859975,0.4989966502441558,0.803745139954202,0.7481527352236883,0.1860018017709097,0.17394084286521067,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.570933672034148,0.7812005148148302,0.1367140162298838,0.42055933699941994,0.020238984031899478,0.08214393380225699,0.2771140524104265,172.4,52.0,136.016,36.384,53,21,99.63199999999999,107.519416536727,2026-02-26T22:20:05.764986
9f7449a9,0,6,3,1.3853716711176636,125.0,-38.53716711176636,2.303876395576603,44.0,46.3038763955766,1.3205980278801914,17.0,18.32059802788019,64.62447442345679,27.98327836769641,0.433013631713797,27.98327836769641,0.3340593484894677,0.4226765618679039,0.803745139954202,0.6742085116754575,0.1753360756806181,0.13687182340727255,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.48401150102688084,0.8749536506845303,0.23012014142391765,0.3286430643357326,0.03407483872524412,0.05530826953407906,0.2585148970333515,168.4,52.0,127.601,40.799,53,21,86.80199999999999,103.77552557654322,2026-02-26T22:20:56.278366
a1f974b1,0,6,3,1.3829548728739722,125.0,-38.29548728739722,1.9748799396687018,44.0,45.9748799396687,1.3474947033266627,17.0,18.347494703326664,64.32237464299537,27.62738523634204,0.42951438577447837,27.62738523634204,0.30882181903986106,0.4496148081241425,0.803745139954202,0.7350802080012374,0.18433390840784558,0.17875798402429036,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6149566253553926,0.8297654665155116,0.19777441193576867,0.37930555604878274,0.014145243005752586,0.076089944681709,0.25289584350947897,174.147,52.0,132.19599999999997,41.95100000000001,53,21,90.24499999999996,109.82462535700462,2026-02-26T22:22:05.174172
09915cf1,0,6,3,0.37868105817065245,120.0,62.13189418293476,0.6710543807888021,31.0,31.671054380788803,0.7706725996894963,13.0,13.770672599689496,45.4417269804783,17.900381781099306,0.3939194870122186,17.900381781099306,0.44355985052032726,0.41545297258286107,0.803745139954202,0.8136991151525236,0.22441669642270404,0.22093177394478075,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6676369659126424,0.9483601576914291,0.3275374532076128,0.28563019762125486,0.007461072783869704,0.13236633858929642,0.33326836120249076,151.303,44.0,72.47300000000001,78.83,32,32,6.356999999999985,105.86127301952169,2026-02-27T02:18:07.395537
26509ebe,0,6,3,0.38072630591586204,120.0,61.92736940841379,0.8379298714361179,31.0,31.837929871436117,0.8492268384673266,13.0,13.849226838467327,45.68715670990345,17.98870303296879,0.39373654060353114,17.98870303296879,0.40959576672896664,0.42602376084557886,0.803745139954202,0.8136991151525236,0.22115446400288816,0.23215276409323382,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5712561198090895,0.9079880348995955,0.26088285297046904,0.29457261343250557,0.01761248280698041,0.13100564328970293,0.3507394690070447,152.143,44.0,71.723,80.41999999999999,32,32,8.696999999999989,106.45584329009655,2026-02-27T02:19:57.259724
4c6be18b,0,6,3,0.38112175094177236,120.0,61.88782490582276,0.8941458524432716,31.0,31.894145852443273,0.8404642605694098,13.0,13.84046426056941,45.734610113012685,18.05368159187386,0.39474878100550637,18.05368159187386,0.45461869149418227,0.40134113302867697,0.8754444999964047,0.8136991151525236,0.2606016274612599,0.21219062550705461,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5528693081327667,0.9872652693432022,0.33787981682685686,0.21370768432938453,0.010332521058384494,0.15009607121400495,0.3585050019088378,157.736,44.0,81.739,75.997,32,32,5.742000000000004,112.00138988698731,2026-02-27T02:29:06.125950
4b961833,0,6,3,0.3794453546017804,120.0,62.055464539821955,0.7628334037396783,31.0,31.762833403739677,0.7706091484739812,13.0,13.770609148473982,45.53344255221366,17.992224255265697,0.395143069506195,17.992224255265697,0.42370356176628077,0.3994707940318475,0.803745139954202,0.8136991151525236,0.22590184193279947,0.20709665747974076,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6510558088925013,0.9505367360166801,0.3230755476939023,0.2762017376834672,0.007647993139376715,0.11853054778497232,0.30887790312265534,153.864,44.0,79.196,74.668,32,32,4.527999999999992,108.33055744778635,2026-02-27T02:39:02.646144
c02cd242,0,6,3,0.3795727913011179,120.0,62.042720869888214,0.6713049257313625,31.0,31.671304925731363,0.8774300304027921,13.0,13.877430030402792,45.548734956134155,17.79387489532857,0.390655742963334,17.79387489532857,0.40065446469602706,0.43072350730729975,0.803745139954202,0.8136991151525236,0.20190452109101506,0.21451900242536306,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6858393828460047,0.8974984486992523,0.2911502162804109,0.33914621459033334,0.005374947316364293,0.11114603996135777,0.29424395008905474,144.99,44.0,72.632,72.358,32,32,0.2740000000000009,99.44126504386585,2026-02-27T02:41:28.741137
8d4069c6,0,6,3,0.3807618458350638,120.0,61.923815416493625,0.8302052286752396,31.0,31.83020522867524,0.8612162715324088,13.0,13.86121627153241,45.69142150020765,17.96898895714283,0.3932683284336244,17.96898895714283,0.3852455809202989,0.42385056101548757,0.803745139954202,0.8136991151525236,0.20625010278160455,0.22822262116075942,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6109639950429211,0.8879258178485545,0.25053002478146025,0.3217870315652716,0.011357951441532737,0.1168300177575092,0.3170786888516275,154.322,44.0,76.461,77.86099999999999,32,32,1.3999999999999915,108.63057849979235,2026-02-27T02:43:49.020689
c72ac1ef,0,6,3,0.37952791488095866,120.0,62.04720851190413,0.6711847080638798,31.0,31.67118470806388,0.8721650776511568,13.0,13.872165077651157,45.54334978571504,17.799019630412722,0.39081489864400576,17.799019630412722,0.4463080775570762,0.4221779918916598,0.803745139954202,0.8136991151525236,0.22486317443094492,0.22996275523228932,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5850703419155319,0.941942928796504,0.2966383564601795,0.26335734819298684,0.022417417956231565,0.13934261482822652,0.37799466585468944,151.652,44.0,67.58,84.072,32,32,16.492000000000004,106.10865021428495,2026-02-27T02:45:05.354746
e9607311,0,6,3,0.38289695771172083,120.0,61.710304228827916,0.9585685097536387,31.0,31.95856850975364,0.9890664156528576,13.0,13.989066415652857,45.9476349254065,17.969502094100783,0.3910865515335729,17.969502094100783,0.4360279500179806,0.445880324439012,0.803745139954202,0.8136991151525236,0.23296771554280066,0.24315755589839883,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5114919913642354,0.9126904263361748,0.2635291189138719,0.28807660013567454,0.018618709170489287,0.15632802399610296,0.39966372706444525,170.228,44.0,86.276,83.952,32,32,2.323999999999998,124.2803650745935,2026-02-27T02:59:55.371185
919f8664,0,6,3,0.38035485712859257,120.0,61.96451428714074,0.9506285636562973,31.0,31.9506285636563,0.6919542917748064,13.0,13.691954291774806,45.6425828554311,18.258674271881493,0.4000359561095447,18.258674271881493,0.3990384713778791,0.3859659916405374,0.803745139954202,0.8136991151525236,0.21317927613109702,0.20636730843132126,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5738879551054545,0.9369271751992012,0.28989682077526174,0.26630860665116113,0.017611915781806355,0.10302502293396232,0.30228787075767916,152.819,44.0,82.30000000000001,70.519,32,32,11.781000000000006,107.17641714456889,2026-02-27T03:00:21.832778
0cddb8a0,0,6,3,0.38150594432319834,120.0,61.84940556768017,1.1803942036216926,31.0,32.180394203621695,0.6003191151621186,13.0,13.600319115162119,45.78071331878381,18.580075088459576,0.405849401233252,18.580075088459576,0.4295519783673138,0.4154438912303107,0.803745139954202,0.8136991151525236,0.21854374615697222,0.20277117338149633,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5973038539327331,0.9418786323531866,0.2989860791222589,0.26613188444903857,0.027364504417639234,0.11551909117705546,0.3422835759711311,155.429,44.0,94.362,61.06699999999999,32,32,33.295,109.64828668121619,2026-02-27T03:00:48.598534
aefd1f3d,0,6,3,0.38576437088962306,120.0,61.4235629110377,1.0719902581796328,31.0,32.07199025817963,1.2197342485751483,13.0,14.219734248575149,46.29172450675478,17.85225600960448,0.3856468126824595,17.85225600960448,0.47925925022865445,0.4728061625506422,0.803745139954202,0.8136991151525236,0.24042877773680715,0.2501784293088885,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6053778311706646,0.9262368293240184,0.28568857896515004,0.28329746185715554,0.023822206352665992,0.1820552555899543,0.43547270836968216,140.868,44.0,68.967,71.90100000000001,32,32,2.9340000000000117,94.57627549324522,2026-02-27T03:01:15.567562
9eba3635,0,6,3,0.37971921990853413,120.0,62.02807800914658,0.7011197032565539,31.0,31.701119703256555,0.8651866857675489,13.0,13.865186685767549,45.566306389024106,17.835933017489005,0.39142810622423585,17.835933017489005,0.39402151146086173,0.41233535644930774,0.803745139954202,0.8136991151525236,0.18546505941727479,0.21715567557370385,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6042981074183156,0.899975641951369,0.26008227505512754,0.3084956784970335,0.023231328127487592,0.09877612183321666,0.3145101268238609,150.963,44.0,66.632,84.331,32,32,17.698999999999998,105.39669361097589,2026-02-27T03:01:46.518076
b19499ae,0,6,3,0.38106507700128556,120.0,61.89349229987145,0.8506243300584932,31.0,31.850624330058494,0.8771849100957715,13.0,13.877184910095771,45.727809240154265,17.973439419962723,0.39305271165669536,17.973439419962723,0.42605868287742615,0.4313093914721389,0.803745139954202,0.8136991151525236,0.2272718879141527,0.23918092663202958,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.5519119875007379,0.915857459504261,0.26656521534661753,0.28480486052401116,0.017719581937977485,0.14440191632054425,0.3782735784265508,156.073,44.0,72.38399999999999,83.68900000000001,32,32,11.305000000000021,110.34519075984574,2026-02-27T03:02:19.039051
0c1858d2,0,6,3,0.3803223495964559,120.0,61.967765040354415,1.0373093795675137,31.0,32.03730937956751,0.6013725720071907,13.0,13.601372572007191,45.6386819515747,18.435936807560317,0.4039541901565413,18.435936807560317,0.41715350992986067,0.3940074442244751,0.803745139954202,0.8136991151525236,0.21585978397960395,0.19102446420294186,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.6850680018014664,0.9512548046892726,0.337685434275842,0.29180672946980535,0.004834607026601312,0.10174643763785836,0.28005970379208206,139.745,44.0,76.649,63.096000000000004,32,32,13.552999999999997,94.1063180484253,2026-02-27T03:02:48.710303
